id, ,text,aspect0,aspect1,aspect2,aspect3,aspect4,aspect5
1647,23129,"bỉm mua ở ngoài lớn mềm mịn . bỉm đặt tiki về khô ráp và mỏng hơn rất nhiều . cầm 2 miếng khác hẳn luôn mọi người ạ . em tức quá . có phải bỉm đểu không vậy hả trời . mua cho con mặc mà bị vầy khó_chịu thật đấy . ,",0,0,0,-1,0,0
1648,23128,"date xa , giá rẻ . cám_ơn shop , sẽ ủng_hộ dài_dài ạ , kì hài_lòng",1,0,1,0,0,0
1649,23127,"hàng chính hãng giao hàng nhanh . giá canh sale khá mềm , chuẩn",1,0,0,0,1,1
1650,23126,". hàng đẹp . bé mặc đỡ hăm hẳn lên . rất đáng mua nhé các tình_yêu , kì hài_lòng",0,0,1,0,0,0
1651,23125,"date xa , đóng_gói cẩn_thận , rất ưng_ý , lòng",0,0,1,0,1,0
1652,23124,"sản_phẩm đẹp , dùng rất ok , lòng",0,0,0,1,0,0
1654,23122,"mềm mịn thấm hút tốt ... . , kì hài_lòng",0,0,0,1,0,0
1655,23121,"sản_phẩm tốt hơn mong_đợi , hàng chất_lượng , cảm_ơn shop nhiều , kì hài_lòng",0,0,0,1,0,0
1656,23120,"bỉm loại mới nhưng chất_lượng quá tệ . bé nhà mình dùng bobby từ bé không sao . mới dùng bỉm này 1 lần bé bị nổi mẩn đỏ luôn . do thâm hút cũng bt . có_điều a giao hàng rất nhiệt_tình và vui_vẻ 😄 , không hài_lòng",0,0,-1,-1,1,0
1658,23118,"bỉm mỏng , nhẹ , thấm hút tạm được . phù_hợp để thay thường_xuyên cho bé , tiết_kiệm hơn so với pampers và kì hài_lòng",1,0,0,1,0,0
1660,23116,"hàng giao đúng như mô_tả , giao hàng nhanh , kì hài_lòng",0,1,0,0,1,0
1661,23115,"loại này siêu_thị không thấy trưng_bày trên kệ hàng , rất may là trên tiki có mặt_hàng này và giao hàng tận nơi nhanh_chóng , lòng",0,0,0,0,1,0
1663,23113,"nói_chung dùng ổn . giá cũng tốt . có mã giảm_giá 40k rồi , gói tã 543k",1,0,0,1,0,0
1664,23112,"hộp đẹp dễ_thương , chất_lượng sản_phẩm tốt , kì hài_lòng",0,0,0,1,0,0
1665,23111,"giá tốt , hàng chất_lượng . đóng_gói cẩn_thận . sẽ còn ủng_hộ lâu_dài , kì hài_lòng",1,0,0,1,1,0
1666,23110,"tôi mua với giá 915k , trên hình quảng_cáo có ghi tặng 1 bình giữ nhiệt lock n lock . sao khi giao hàng không có ? giờ tôi check lại combo này thì thấy giá thấp hơn và không còn quà tặng nữa . tiki làm_ăn gì kì_vậy ? , không hài_lòng",0,-1,0,0,0,0
1668,23108,"hàng nhập_khẩu , mới sx , chưa sử_dụng nhưng hi_vọng chất_lượng tốt , kì hài_lòng",0,0,1,0,0,0
1669,23107,"mua hàng online nhiều lần , nhiều trang ( tiki , lazada , chưa lần nào viết nhận_xét xấu , nhưng lần này rất bực_bội . cả buổi trưa phải nghe điện_thoại , nghe chất_vấn , phải trình_bày , giải_thích , khi bực_bội quá nói_cứng lên thì bị nhân_viên giao hàng nói là "" chị nói_ngang "" , "" giờ hàng đó nhiêu tiền em trả lại "" . nãn ... , thử_hỏi lần sau mua hàng online có giám trả tiền trước khi nhận đồng_ý hình_thức nhận hàng rồi trả tiền an_toàn hơn , tuy_nhiên , phần mình tin vào uy_tín của các trang tmđt mà mình chọn , phần mình đi làm suốt , nhờ mẹ ở nhà nhận dùm thì trả tiền trước mẹ khỏe hơn . mà cuối_cùng ôm thêm phiền_hà . , nãn",0,-1,0,0,0,0
1670,23106,"nhà mình chỉ sử_dụng sữa của nestle thôi . em bé rất thích , kì hài_lòng",0,0,0,1,0,0
1671,23105,"sản_phẩm đúng chất_lượng bobby , kì hài_lòng",0,0,0,1,0,0
1673,23103,"sản_phẩm còn nguyên , hạn sử_dụng xa , bé thích uống , kì hài_lòng",0,0,1,1,0,0
1675,23101,"giá ổn . hàng chất_lượng tốt . gói hàng rất kỹ_lưỡng , kì hài_lòng",1,0,0,1,1,0
1676,23100,"xin hỏi shop , sản_phẩm này có tem tích quà hay không ? , phẩm này có tem tích quà hay không ?",0,0,0,0,0,0
1677,23099,"tả dán chất_lượng cộng thêm giá cạnh_tranh . nếu shop giữ vững phong_độ này mình sẽ ủng_hộ dài_dài . , kì hài_lòng",1,0,0,1,0,0
1678,23098,"sản_phẩm nhìn thì oke nhưng để sử_dụng xem thế_nào . shipper không nhiệt_tình , thường",0,0,0,0,-1,0
1679,23097,"hàng_hóa nhận được bị méo hộp . vỏ bên trong nắp trên hộp bị nhăn_nheo . không biết chất_lượng có đúng chuẩn của enfa ko ? hàng tặng không giống hình_ảnh . , bị méo",0,-1,0,0,-1,-1
1680,23096,"sản_phẩm dùng được . giao hàng cẩn_thận , thường",0,0,0,1,1,0
1681,23095,"giao hàng chậm so với quy_định mua từ thứ 7 mà thứ 4 mới giao , không hài_lòng",0,0,0,0,-1,0
1682,23094,"tã thấm hút tốt , siêu mềm mịn , bé nhà mình rất thích , kì hài_lòng",0,0,0,1,0,0
1684,23092,"ngày tiki có chương_trình sale tất_cả các kích_thước sản_phẩm tã tuy_nhiên , khi mình đặt 01 đơn hàng ( mỗi đơn hàng là 02 combo 03 gói tã quần đã tách mỗi đơn hàng 02 combo thành 02 đơn hàng ( mỗi đơn hàng 01 combo ) và giao với ngày khác nhau . tiki giao 01 đơn hàng , đơn thì cứ ở trạng_thái đang lấy hàng trong vòng mấy ngày . sau đó , tiki gửi tin nhắn xin_lỗi giao hàng trễ ngày đến tối tiki gửi tin nhắn xin_lỗi_hủy đơn hàng vì lỗi lưu kho và hoàn lại tiền đã thanh_toán . , đồng_thời sau đó mình đặt thêm 1 đơn hàng 01 combo 3 gói tã nữa . sau đó , tiki có tin nhắn_hủy đơn hàng này vì lỗi lưu kho và hoàn tiền đã thanh_toán . , mình cũng đặt thêm 1 đơn hàng gồm 02 combo nhưng cũng bị tách ra thành 02 đơn hàng mỗi đơn hàng là 01 combo nhưng sau đó mình hủy đơn hàng này . , có phải trong chương_trình này tiki cố_tình tách đơn hàng đối_với đơn hàng có nh combo để dễ_dàng_hủy đơn hàng của kh vì lỗi lưu kho . mình rất không hài_lòng với cách_thức thực_hiện chương_trình ưu_đãi của tiki . trước khi thực_hiện nên tính_toán và kiểm_soát số_lượng sản_phẩm cũng như đơn đặt_hàng tương_ứng với sản_phẩm trong kho hoặc nêu rõ mỗi kh chỉ được mua 01 hoặc 02 combo để kh biết tránh tình_trạng kh đặt nh đơn hàng và thanh_toán báo giao_dịch thành_công rồi sau đó tiki_hủy hầu_hết đơn hàng của kh. , mình đã mua nhiều sản_phẩm trên tiki và cũng thấy nh chương_trình ưu_đãi của tiki mình cũng rất ưng hộ nhưng lần này ch trình quá tệ làm mình không còn tin_tưởng tiki như trước . , hài_lòng về chương_trình sale của tiki .",0,-1,0,0,0,0
1685,23091,"hàng chính hãng . có được tích điểm nhận quà tặng ko ? , lòng",0,0,0,0,0,1
1686,23090,"sp đóng_gói chắc_chắn , kì hài_lòng",0,0,0,0,1,0
1688,23088,"mình thấy quần cảm_giác kích_thước hơi chật , lòng",0,0,0,0,0,0
1689,23087,"ship nhanh , shipper thân_thiện hàng đóng_gói kĩ , kì hài_lòng",0,0,0,0,1,0
1690,23086,"nhân_viên giao hàng của tiki lần đầu m gặp thấy mất lịch_sự đấy , sản_phẩm thì chắc là không vấn_đề , hài_lòng",0,0,0,0,-1,0
1691,23085,"vậy là bé nhà mình đã dùng đến kích_thước xxl rồi . đây cũng là lần thứ n mua tã bobby cho con trên tiki . tã quần bobby mềm_mại , thấm hút tốt , tiện_lợi dễ mặc cho bé . mình rất yên_tâm khi mua tã cho bé tại tiki . có_điều bobby ít quà khuyến_mại quá . , tốt",0,-1,0,1,0,0
1692,23084,"bỉm chất_lượng , giao hàng nhanh , còn mặc rất thích , kì hài_lòng",0,0,0,1,1,0
1693,23083,"giao nhanh và hàng rất mới ! , kì hài_lòng",0,0,1,0,1,0
1694,23082,"tả mềm , thấm hút tốt . rất thích bobby . nhân_viên giao hàng lại nhiệt_tình , vui_vẻ . ủng_hộ tiki dài_dài nhé ! , lòng",0,0,0,1,1,0
1698,23078,"không hề thấy quà tặng , không hài_lòng",0,-1,0,0,0,0
1700,23076,"tã dùng rất thích , giá ok . giao hàng nhanh . sẽ ủng_hộ dài_dài , giá tã quần unidry",1,0,0,1,1,0
1701,23075,"sp quá tốt , đóng_gói ok , giao hàng nhanh , kì hài_lòng",0,0,0,1,1,0
1702,23074,"giao hàng nhanh . lần đầu mua trên tiki , kì hài_lòng",0,0,0,0,1,0
1703,23073,"mình mua 2 bịch được miễn ship nhưng cộng phí cồng_kềnh 6k . nsx mới , bịch tả nhìn cũng mới không bụi_bặm hay bị rách . 2 bịch 172 miếng dùng chắc lâu . đặt biệt hàng tiki mà giao mình tin_tưởng , kì hài_lòng",0,0,1,0,-1,0
1704,23072,"giao hàng nhanh , tả dùng rất tốt . , kì hài_lòng",0,0,0,1,1,0
1707,23069,"giao hàng nhanh và hàng đóng_gói bao_bì tã hơi nhào nát , quà tặng không đủ thiếu set đò chơi nhà_tắm . không giống như quảng_cáo . , hài_lòng",0,-1,0,0,1,0
1708,23068,"hàng trông xịn phết các mẹ ạ . hàng việt_nam chỉ 5k / chiếc mà cảm_quan tổng_thể giống merries của nhật luôn ấy . chưa dùng thử nên chưa đánh_giá tiếp ạ . , kì hài_lòng",0,0,0,0,0,0
1709,23067,"hơi mỏng , bé tè nhìu sẽ trào . thích_hợp sử_dụng ban_ngày hơn . , lòng",0,0,0,-1,0,0
1710,23066,"bỉm cooling nghe tên có vẻ thoáng mát nhưng vẫn dầy hơn pamper , độ thấm hút không bằng pamper nội_địa nhật nhé . , thường",0,0,0,-1,0,0
1711,23065,"giao hàng nhanh bất_ngờ , kì hài_lòng",0,0,0,0,1,0
1712,23064,"ahi đã nhận được hàng và thấy rất ok , sẽ ủng_hộ shop lần sau , oke",0,0,0,0,0,0
1713,23063,"sản_phẩm đóng_gói cẩn_thận trừ giao hàng nhanh_chóng , sẽ ủng_hộ shop nữa ! ! ! , kì hài_lòng",0,0,0,0,1,0
1715,23061,"tã giữ dáng mỏng và mát , lưng thun mềm nên bé không bị khó_chịu , phù_hợp với bé gái , và mát",0,0,0,1,0,0
1716,23060,"tã thấm hút tốt , không bị trào hay vón lại nhưng vành lưng hơi thô cứng gây khó_chịu cho bé , ngứa mẫn đỏ , lòng",0,0,-1,-1,0,0
1717,23059,"mua bỉm pampers khi được giảm thêm nên tính ra chưa tới 4k / miếng . trước mình thích dùng pampers vì bỉm mỏng hơn so với bobby và huggies nhưng mà bobby lại có dải_băng_dính cuốn miếng tã sau sử_dụng . bây_giờ pampers ra dòng giữ dáng mới này vừa có vạch báo tiểu và dải_băng_dính cuốn miếng tã sau sử_dụng ( cái này cực_kỳ tiện khi gói tã lại đặc_biệt khi bé đi nặng nhìn rất thẩm_mỹ và không phát_tán mùi ra nhiều ) nên mình rất thích . tính ra so với giá_cả và chất_lượng thì pampers giữ dáng đã hội tủ các tiêu_chí : vạch báo tiểu , bỉm mỏng , dải_băng cuốn miếng tã so với các bỉm khác cùng phân khúc bình_dân rồi vì thường chỉ có dòng cao_cấp hơn mới có đủ 3 tiêu_chí trên . kết nhất là khả_năng giữ dáng của pampers vì bé mình là bé trai nên dùng các bỉm khác hay bị dồn trước xong bỉm xệ xuống nhìn hơi kỳ . , phẩm_giá tốt , chất_lượng tốt",1,0,0,1,0,0
1719,23057,"sp đóng_gói chắc thành cũng hợp_lý . cảm_ơn tiki , kì hài_lòng",1,0,0,0,1,0
1720,23056,"tiki đóng_gói sữa cẩn_thận , mình mua chung với các sản_phẩm khác nhưng hộp sữa luôn được chèn thêm riêng , hộp không móp méo , chất_lượng sữa tốt , tơi và thơm , hạn sử_dụng mới , mới đổi sữa và bé chịu hợp_tác nên vui lắm , nhân_viên giao hàng tiki mình nghe nhiều bạn phản_ánh nhưng riêng mình đã mua hàng tiki rất nhiều lần và đều rất tuyệt_vời , mình cho địa_chỉ cơ_quan nhưng hàng có ngay thứ 7 nên dời sang địa_chỉ nhà nhưng các bạn đều vui_vẻ , có lần mình thấy hàng nhỏ nên nói khỏi kiểm hàng nhưng bạn nhất_định không chịu và vui_vẻ khui hàng cho mình kiểm . , xin cảm_ơn tiki về chất_lượng sản_phẩm và thái_độ phục_vụ . mong_tiki luôn tuyệt_vời như_vậy . , kì hài_lòng",0,1,1,1,1,0
1721,23055,"bỉm tốt , giao nhanh , sẽ tiếp_tục ủng_hộ tiki dài_dài , kì hài_lòng",0,0,0,1,1,0
1723,23053,"bỉm cực_kỳ mềm , mình dùng bỉm này vào ban_đêm cho bé , không tràn ra ngoài . mình mua lớn hơn 1 kích_thước để bé mặc thoải_mái và cũng không có vết hằn . tiki đóng_gói chắc_chắn , cẩn_thận , có_điều , tài_khoản mình là tikinow nhưng nếu mua 3 gói thì giao hàng vẫn tính phí cồng_kềnh , nên cũng hơi ngờ_ngợ , kì hài_lòng",0,1,0,1,-1,0
1724,23052,"gói hàng cẩn_thận , sản_phẩm chính hãng , kì hài_lòng",0,0,0,0,1,1
1725,23051,"sản_phẩm ok . đóng_gói cẩn_thận . nhưng thôg báo tặng 35cm nhưng gửi về con nhỏ hơn nên không hài_lòng , tặng không đúng",0,-1,0,1,1,0
1726,23050,"tã này mỏng nhẹ hơn loại giữ dáng mình hay sử_dụng luôn , sẽ cân_nhắc chuyển sang loại này cho bé thoải_mái hơn , kì hài_lòng",0,0,0,1,0,0
1727,23049,"thấm hút tốt , hơi dày 1 tí , kì hài_lòng",0,0,0,1,0,0
1728,23048,"hàng tốt , giao hàng nhanh , kì hài_lòng",0,0,0,1,1,0
1729,23047,"lúc đầu ngại thanh_toán qua zalopay định không mua nhưng thực_sự bỉm chất_lượng tốt . mua được lúc đang sale nên giá rẻ 1 nửa . giao hàng nhanh và đúng hẹn . nói_chung là hài_lòng , kì hài_lòng",1,0,0,1,1,0
1730,23046,"bé nhà mình chỉ hợp với tuy_nhiên bé mình hơn 5kg mà lưng thun có vẻ chật so với bụng bé nên để lại vết hằn trên da . , lòng với chất_lượng",0,0,-1,0,0,0
1731,23045,"bỉm thấm hút tốt , tuy_nhiên form nhỏ quá , bé nhà mình 2 tháng 5.5 kg mà mặc đã chật rồi , nhỏ quá",0,0,0,1,0,0
1733,23043,"trừ sản_phẩm tốt . mn nên mua , kì hài_lòng",0,0,0,1,0,0
1736,23040,"sau khi được tặng bịch tả bobby ở bệnh_viện từ dũ mới có sự so_sánh là mặt tả khác nhau , cảm_giác không mềm_mại bằng . bao_bì thì màu nhạt hơn của siêu_thị . , thường",0,0,0,-1,0,0
1737,23039,"hàng_nhập từ thái_lan có chất_lượng thấm hút . giao hàng nhanh và đóng_gói cẩn_thận , phẩm_chất_lượng tốt",0,0,0,1,1,0
1738,23038,"tiki giao hàng nhanh ghê trươcs thời_gian dự_kiến từ 1 - 2 ngày . đóng_gói cũng cẩn_thận . bỉm hạn sử_dụng xa tới vài năm nữa lận . mình mua được giảm_giá nên giá còn chưa bằng mua loại 56 miếng ở cửa_hàng ngoài 🤗 , kì hài_lòng",1,0,1,0,1,0
1739,23037,"đóng_gói cần thận , giao hàng nhanh đúng lịch . dù chưa mở ra xài , nhưng cũng đánh_giá 5 sao cho người giao hàng nhiệt_tình . nếu sử_dụng ổn sẽ ủng_hộ shop tiếp , kì hài_lòng",0,0,0,0,1,0
1740,23036,hài_lòng tốt kì hài_lòng,0,0,0,0,0,0
1741,23035,"tả mềm , mỏng , bé mặc thoải_mái , kì hài_lòng",0,0,0,1,0,0
1742,23034,"mua đúng dịp tiki giảm_giá nên so với thị_trường rẻ hơn nhiều , vậy_mà còn được tiki tặng địu cho bé thì quá thích luôn . đặc_biệt tiki giao hàng cực nhanh vì mình vừa đặt tối hôm trước thì sáng hôm sau đã được giao sản_phẩm , phẩm tốt , giao hàng nhanh",1,1,0,0,1,0
1744,23032,"đóng_gói cẩn_thận nhưng chưa thấy cải_thiện tăng cân , lòng",0,0,0,-1,1,0
1745,23031,"combo 3 gói tã quần huggies dry còn rất mới . ko rách tí nào . trước giao cho bên vận_chuyển có gọi báo trước ngày nào nhận để khách_hàng không phải chờ_đợi chỉ việc đến ngày nhận là ok . cảm_ơn tiki đã chu_đáo dù khó_khăn vẫn cố_gắng phục_vụ khách_hàng tốt . ủng_hộ tiki nhiều . , kì hài_lòng",0,1,1,0,1,0
1746,23030,"chất_lượng tốt , giá kèm khuyến_mãi rất hợp_lý , tuy_nhiên giao hàng hơi lâu , kì hài_lòng",1,0,0,1,-1,0
1748,23028,"sản_phẩm oke rất hài_lòng . sp oke rất hài_lòng . sp oke rất hài_lòng . ,",0,0,0,0,0,0
1749,23027,"ok nhé . hàng chính hãng , giao hàng nhanh , kì hài_lòng",0,0,0,0,1,1
1752,23024,"tả quần bobby xxl rất chất_lượng , giá rẻ hơn bên ngoài rất nhiều mà chất_lượng vẫn vậy . cảm_ơn shop nhiều nhé ! , kì hài_lòng",1,0,0,1,0,0
1754,23022,"giao hàng nhanh lượng ok , giá_cả rẻ cho mọi người , sẽ ủng_hộ tiếp okokok , kì hài_lòng",1,0,0,1,1,0
1755,23021,"chất_lượng ổn . , lòng",0,0,0,1,0,0
1756,23020,"sản_phẩm_chất_lượng , kì hài_lòng",0,0,0,1,0,0
1757,23019,"đủ sản_phẩm tốt , giao nhanh , lòng",0,1,0,1,1,0
1758,23018,"sữa thơm ngon . mà lần này tiki chỉ cho hộp sữa vào thùng tiki chứ hộp sữa không được gói kỹ như những lần trước . lúc nhận hàng thì thấy hộp sữa bị nóng do giao buổi trưa . tiki vui_lòng gói sữa kỹ hơn cho lần sau nhé . , kì hài_lòng",0,0,0,1,-1,0
1760,23016,"giao hàng nhanh , tã mỏng nhẹ , cảm_giác mỏng hơn tã đợt trước , có mùi trà xanh nhẹ ( mình không thích tã có mùi nên trừ 1 sao ) , lòng",0,0,0,-1,1,0
1761,23015,"tiki đóng_gói cẩn_thận , giao hàng nhanh , sản_phẩm bỉm này mình mua thường_xuyên của tiki nên rất ưng , kì hài_lòng",0,0,0,1,1,0
1762,23014,"mình nhận sản_phẩm nhưng không có tem cào dự thưởng của pamper , phẩm thiếu_phụ_kiện",0,-1,0,0,0,0
1763,23013,"đóng_gói cẩn_thận , sản_phẩm rất tốt , giao hàng nhanh , huggies",0,0,0,1,1,0
1765,23011,"tả bị thấm ra ngoài , phải thay tả liên_tục cho bé . ngủ đêm là thế_nào cũng tràn ra ngoài , lòng",0,0,0,-1,0,0
1766,23010,"trước_đây mình hay mua có lần hết bỉm đặt không kịp mới chạy sang siêu_thị gần nhà lấy bịch pamper nhỏ dùng tạm . lúc đó vẫn là pamper cũ nên bỉm cứng lắm được cái thấm hút thì tốt ngang merries nhưng vẫn không muốn dùng vì nó cứng quá , cho đến khi pamper ra_mắt dòng giữ dáng . sp vừa tiền , mềm_mỏng , thấm hút ok . so với kích_thước thì bỉm hơi nhỏ 1 chút . , phẩm tốt",1,0,0,1,0,0
